1451403663;32.2;23.8;20.3
1451403720;32.2;23.8;20.3
1451403780;32.2;23.8;20.3
1451403843;32.2;23.8;20.3
1451403901;32.3;23.8;20.3
1451403964;32.1;23.8;20.3
1451404024;32.2;23.8;20.3
1451404084;32.2;23.8;20.3
1451404142;32.3;23.8;20.3
1451404202;32.3;23.9;20.4
1451404260;32.3;23.9;20.4
1451404323;32.3;23.8;20.3
1451404382;32.2;23.8;20.3
1451404447;32.2;23.8;20.3
1451404502;32.2;23.8;20.3
1451404562;32.2;23.8;20.3
1451404623;32.3;23.8;20.3
1451404680;32.5;23.8;20.3
1451404742;32.3;23.8;20.3
1451404802;33.4;23.8;20.4
1451404861;32.4;23.8;20.3
1451404921;32.4;23.8;20.3
1451404980;32.7;23.9;20.4
1451405044;32.4;23.8;20.3
1451405100;32.5;23.9;20.4
1451405163;32.4;23.9;20.4
1451405226;32.4;23.9;20.4
1451405283;32.2;24.0;20.5
1451405343;32.3;23.9;20.4
1451405401;32.2;23.9;20.4
1451405463;32.3;23.9;20.4
1451405523;32.3;23.8;20.3
1451405580;32.4;23.9;20.4
1451405642;32.6;23.9;20.4
1451405703;32.4;23.9;20.4
1451405768;32.5;23.9;20.4
1451405822;32.4;23.9;20.4
1451405882;32.3;23.9;20.4
1451405940;32.3;23.9;20.4
1451406000;32.3;23.9;20.4
1451406063;32.5;23.9;20.4
1451406126;32.6;23.9;20.4
1451406183;32.4;23.9;20.4
1451406247;32.6;23.9;20.4
1451406302;32.4;23.8;20.3
1451406362;32.6;23.8;20.4
1451406424;32.6;23.9;20.4
1451406484;32.4;23.8;20.3
1451406544;32.4;23.8;20.3
1451406602;32.3;23.8;20.3
1451406667;32.4;23.8;20.3
1451406722;32.4;23.8;20.3
1451406782;32.4;23.9;20.4
1451406842;32.4;23.9;20.4
1451406902;32.3;23.9;20.4
1451406964;32.3;23.9;20.4
1451407024;32.2;23.8;20.3
1451407086;32.3;23.8;20.3
1451407120;52.5;19.0;17.8
1451432066;52.4;19.0;17.8
